STATE_CODE_001,STRUCTURE_NUMBER_008,RECORD_TYPE_005A,ROUTE_PREFIX_005B,SERVICE_LEVEL_005C,ROUTE_NUMBER_005D,DIRECTION_005E,HIGHWAY_DISTRICT_002,COUNTY_CODE_003,PLACE_CODE_004,FEATURES_DESC_006A,CRITICAL_FACILITY_006B,FACILITY_CARRIED_007,LOCATION_009,MIN_VERT_CLR_010,KILOPOINT_011,BASE_HWY_NETWORK_012,LRS_INV_ROUTE_013A,SUBROUTE_NO_013B,LAT_016,LONG_017,DETOUR_KILOS_019,TOLL_020,MAINTENANCE_021,OWNER_022,FUNCTIONAL_CLASS_026,YEAR_BUILT_027,TRAFFIC_LANES_ON_028A,TRAFFIC_LANES_UND_028B,ADT_029,YEAR_ADT_030,DESIGN_LOAD_031,APPR_WIDTH_MT_032,MEDIAN_CODE_033,DEGREES_SKEW_034,STRUCTURE_FLARED_035,RAILINGS_036A,TRANSITIONS_036B,APPR_RAIL_036C,APPR_RAIL_END_036D,HISTORY_037,NAVIGATION_038,NAV_VERT_CLR_MT_039,NAV_HORR_CLR_MT_040,OPEN_CLOSED_POSTED_041,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,APPR_KIND_044A,APPR_TYPE_044B,MAIN_UNIT_SPANS_045,APPR_SPANS_046,HORR_CLR_MT_047,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,LEFT_CURB_MT_050A,RIGHT_CURB_MT_050B,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,VERT_CLR_OVER_MT_053,VERT_CLR_UND_REF_054A,VERT_CLR_UND_054B,LAT_UND_REF_055A,LAT_UND_MT_055B,LEFT_LAT_UND_MT_056,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,OPR_RATING_METH_063,OPERATING_RATING_064,INV_RATING_METH_065,INVENTORY_RATING_066,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071,APPR_ROAD_EVAL_072,WORK_PROPOSED_075A,WORK_DONE_BY_075B,IMP_LEN_MT_076,DATE_OF_INSPECT_090,INSPECT_FREQ_MONTHS_091,FRACTURE_092A,UNDWATER_LOOK_SEE_092B,SPEC_INSPECT_092C,FRACTURE_LAST_DATE_093A,UNDWATER_LAST_DATE_093B,SPEC_LAST_DATE_093C,BRIDGE_IMP_COST_094,ROADWAY_IMP_COST_095,TOTAL_IMP_COST_096,YEAR_OF_IMP_097,OTHER_STATE_CODE_098A,OTHER_STATE_PCNT_098B,OTHR_STATE_STRUC_NO_099,STRAHNET_HIGHWAY_100,PARALLEL_STRUCTURE_101,TRAFFIC_DIRECTION_102,TEMP_STRUCTURE_103,HIGHWAY_SYSTEM_104,FEDERAL_LANDS_105,YEAR_RECONSTRUCTED_106,DECK_STRUCTURE_TYPE_107,SURFACE_TYPE_108A,MEMBRANE_TYPE_108B,DECK_PROTECTION_108C,PERCENT_ADT_TRUCK_109,NATIONAL_NETWORK_110,PIER_PROTECTION_111,BRIDGE_LEN_IND_112,SCOUR_CRITICAL_113,FUTURE_ADT_114,YEAR_OF_FUTURE_ADT_115,MIN_NAV_CLR_MT_116,FED_AGENCY,DATE_LAST_UPDATE,TYPE_LAST_UPDATE,DEDUCT_CODE,REMARKS,PROGRAM_CODE,PROJ_NO,PROJ_SUFFIX,NBI_TYPE_OF_IMP,DTL_TYPE_OF_IMP,SPECIAL_CODE,STEP_CODE,STATUS_WITH_10YR_RULE,SUFFICIENCY_ASTERC,SUFFICIENCY_RATING,STATUS_NO_10YR_RULE
8,G-19-F         ,1,3,1,86,0,15,39,0,COMANCHE CREEK          ,,SH 86 ML          ,5.0 MI E OF KIOWA        ,99.99,,,,,39191800,104231200,27,3,1,1,7,1966,2,0,720,1988,6,8.5,0,0,0,0,0,0,0,5,0,0,0,A,1,5,4,2,0,0,4,0,7.3,25,91.4,0.6,0.6,7.3,8.5,99.99,N,0,N,0,0,4,7,6,7,N,,40.5,,34.2,6,4,N,5,8,7,,,0,1191,24,N  ,N  ,N  ,,,,0,0,0,2000,,,,0,N,2,,,,0,1,1,0,0,11,0,,Y,5,1296,2012,,N,,,A ,,,,0,,,,,1,,75.8,Y
8,G-20-AM        ,1,3,1,86,0,15,39,0,DRAW                    ,,SH 86 ML          ,27.5 MI E OF ELIZABETH   ,99.99,,,,,39163000,104064800,23,3,1,1,7,1961,2,0,470,1988,4,9.1,0,0,0,0,0,0,0,5,0,0,0,A,1,5,1,4,0,0,3,0,7.3,6.7,21.3,0.6,0.6,7.3,8.5,99.99,N,0,N,0,0,6,7,7,7,N,,46.8,,39.6,7,4,N,5,8,7,,,0,1091,24,N  ,N  ,N  ,,,,0,0,0,2000,,,,0,N,2,,,,0,1,6,0,0,14,0,,Y,3,846,2012,,N,,,Z ,,,,0,,,,,0,,79.4,Y
8,G-20-C         ,1,3,1,86,0,15,39,0,DRAW                    ,,SH 86 ML          ,24.0 MI E OF KIOWA       ,99.99,,,,,39163000,104024200,27,3,1,1,7,1963,2,0,470,1988,4,7.3,0,30,0,0,0,0,0,5,0,0,0,A,1,5,1,4,0,0,3,0,7.3,9.1,28.7,0.6,0.6,7.3,8.5,99.99,N,0,N,0,0,7,7,7,7,N,,41.4,,34.2,7,4,N,5,8,7,,,0,1091,24,N  ,N  ,N  ,,,,0,0,0,2000,,,,0,N,2,,,,0,1,6,0,0,14,0,,Y,5,846,2012,,N,,,Z ,,,,0,,,,,0,,84.3,Y
8,G-20-I         ,1,3,1,86,0,15,39,0,EAST BIJOU CREEK        ,,SH 86 ML          ,18.5 MI E OF KIOWA       ,99.99,,,,,39163000,104090000,3,3,1,1,7,1966,2,0,470,1988,6,8.5,0,45,0,0,0,0,0,5,0,0,0,A,1,5,4,2,0,0,5,0,7.3,25,117,0.6,0.6,7.3,8.5,99.99,N,0,N,0,0,5,7,7,7,N,,40.5,,34.2,7,4,N,5,8,7,,,0,1191,24,N  ,N  ,N  ,,,,0,0,0,2000,,,,0,N,2,,,,0,1,1,0,0,14,0,,Y,5,846,2012,,N,,,Z ,,,,0,,,,,0,,78.9,Y
8,G-20-J         ,1,3,1,86,0,15,39,0,DRAW                    ,,SH 86 ML          ,20.1 MI E OF KIOWA       ,99.99,,,,,39163000,104071200,23,3,1,1,7,1958,2,0,470,1988,4,7.9,0,0,0,0,0,0,0,5,0,0,0,A,1,5,1,4,0,0,3,0,7.3,9.1,28.3,0.6,0.6,7.3,8.5,99.99,N,0,N,0,0,6,7,7,6,N,,32.4,,25.2,6,4,N,5,8,7,,,0,1091,24,N  ,N  ,N  ,,,,0,0,0,2000,,,,0,N,2,,,,0,1,6,0,0,14,0,,Y,5,846,2012,,N,,,Z ,,,,0,,,,,0,,78.1,Y
8,G-20-N         ,1,3,1,86,0,15,39,0,DRAW                    ,,SH 86 ML          ,25.7 MI E OF KIOWA       ,99.99,,,,,39163000,104003600,27,3,1,1,7,1958,2,0,470,1988,4,7.6,0,23,0,0,0,0,0,5,0,0,0,A,1,5,1,4,0,0,3,0,7.3,10.7,33.2,0.6,0.6,7.3,8.5,99.99,N,0,N,0,0,6,7,7,7,N,,30.6,,25.2,6,4,N,5,7,7,,,0,1091,24,N  ,N  ,N  ,,,,0,0,0,2000,,,,0,N,2,,,,0,1,6,0,0,14,0,,Y,5,846,2012,,N,,,Z ,,,,0,,,,,0,,77.9,Y
8,G-21-107       ,1,4,1,0,0,68,59,0,LENA GULCH              ,,COLE-MARRIOT      ,IN DENVER WEST           ,99.99,,,,,39441800,105091800,2,3,2,2,9,1974,4,0,763,1991,5,24.1,2,0,0,0,0,0,0,5,0,0,0,A,1,5,1,19,0,0,2,0,24,4,8.2,0,0,0,0,99.99,N,0,N,0,0,N,N,N,7,6,,36,,32.4,6,N,N,5,8,8,,,0,691,24,N  ,N  ,N  ,,,,0,0,0,2000,,,,0,N,2,,,,0,N,N,N,N,4,0,,Y,6,920,2012,,N,,,Z ,,,,0,,,,,0,*,81.9,Y
8,G-21-A         ,1,2,1,40,0,15,39,0,AGATE CREEK             ,,US 40 ML          ,1.0 MI E OF JCT I-70-A   ,99.99,,,,,39284200,103573000,2,3,1,1,8,1931,2,0,130,1988,2,6.7,0,0,0,0,0,0,0,5,0,0,0,A,1,5,7,2,0,0,4,0,8.8,7,28.7,0.2,0.2,8.8,9.1,99.99,N,0,N,0,0,6,5,6,7,N,,36.9,,25.2,5,6,N,5,6,7,,,0,292,24,N  ,N  ,N  ,,,,0,0,0,2000,,,,0,N,2,,,,0,8,6,0,0,16,0,,Y,3,260,2012,,N,,,Z ,,,,0,,,,,0,,79.7,Y
8,G-21-AM        ,1,1,1,70,0,15,39,0,DRAW                    ,,I 70 ML WBND      ,0.7 MI W ROAD TO AGATE   ,99.99,,,,,39281200,103563000,2,3,1,1,1,1968,2,0,2925,1988,6,11.6,1,25,0,0,0,0,1,5,0,0,0,A,1,5,1,4,0,0,3,0,11.5,12.8,37.8,0,0,11.6,12.3,99.99,N,0,N,0,0,7,5,6,7,N,,41.4,,36,5,6,N,5,7,8,,,0,490,24,N  ,N  ,N  ,,,,0,0,0,2000,,,,1,L,1,,1,,0,1,6,0,0,29,1,,Y,3,4095,2012,,N,,,Z ,,,,0,,,,,0,,84.7,Y
8,G-21-AN        ,1,3,1,86,0,15,39,0,BIG SANDY CREEK         ,,SH 86 ML          ,35.6 MI E. OF KIOWA      ,99.99,,,,,39184800,103492400,11,3,1,1,7,1973,2,0,270,1988,6,8.5,0,15,0,1,1,1,1,5,0,0,0,A,1,5,1,19,0,0,3,0,10.9,3.7,10.7,0,0,0,0,99.99,N,0,N,0,0,N,N,N,7,7,,32.4,,32.4,7,N,N,5,8,7,,,0,1091,24,N  ,N  ,N  ,,,,0,0,0,2000,,,,0,N,2,,,,0,N,N,N,N,20,0,,Y,6,486,2012,,N,,,Z ,,,,0,,,,,0,*,99.9,Y
8,G-21-B         ,1,1,8,70,0,15,39,0,DRAW                  SR,,I 70 FRONTAGE RD  ,1.0 MI E OF JCT I70-A    ,99.99,,,,,39170600,103464200,2,3,1,1,9,1934,2,0,240,1988,2,8.5,1,0,0,0,0,0,0,5,0,0,0,A,1,5,7,2,0,0,4,0,8.8,7,28.7,0.1,0.1,8.8,9.1,99.99,N,0,N,0,0,6,6,6,7,N,,37.8,,26.1,6,6,N,5,6,8,,,0,490,24,N  ,N  ,N  ,,,,0,0,0,2000,,,,0,R,2,,,,0,8,6,0,0,29,0,,Y,5,336,2012,,N,,,Z ,,,,0,,,,,0,,91.8,Y
8,G-21-B  MINOR  ,1,1,1,70,0,15,39,0,COUNTY ROAD             ,,I 70 ML           ,.8 MI E OF JCT I 70-AGATE,99.99,,,,,39265400,103553600,2,3,1,1,1,1958,4,1,5800,1988,6,23.2,2,20,0,0,0,0,0,5,N,0,0,A,1,1,1,19,0,0,1,0,11.5,5.2,5.2,0,0,0,0,99.99,H,4.21,H,0.3,0,N,N,N,N,7,,32.4,,32.4,7,N,3,5,N,8,,,5.2,490,24,N  ,N  ,N  ,,,,0,0,0,2000,,,,1,N,2,,1,,1971,N,N,N,N,29,1,,N,N,8120,2012,,N,,,Z ,,,,0,,,,,N,*,75.4,Y
8,G-21-E  MINOR  ,1,1,1,70,0,15,39,0,COUNTY ROAD             ,,I 70 ML           ,8.2 MI E OF JCT I70-AGATE,99.99,,,,,39211800,103520000,0,3,1,1,1,1958,4,1,5800,1988,4,23.2,2,0,0,0,0,0,0,5,N,0,0,A,6,1,1,19,0,0,1,0,11.5,4.9,4.9,0,0,0,0,99.99,H,4.24,H,0.3,0,N,N,N,N,5,,32.4,,32.4,5,N,3,5,N,8,,,4.9,490,24,N  ,N  ,N  ,,,,0,0,0,2000,,,,1,N,2,,1,,0,N,N,N,N,29,1,,N,N,8120,2012,,N,,,Z ,,,,0,,,,,N,*,65,Y
8,G-21-F         ,1,1,1,70,0,15,39,0,BIJOU CREEK             ,,I 70 ML WBND      ,0.7 MI E OF RD TO AGATE  ,99.99,,,,,39270600,103555400,2,3,1,1,1,1958,2,0,2900,1988,4,13.4,1,25,0,0,0,0,1,5,0,0,0,A,1,5,1,4,0,0,3,0,11.5,10.7,33.2,0.6,0.6,11.6,12.8,99.99,N,0,N,0,0,7,6,6,7,N,,35.1,,27,6,6,N,5,6,8,,,0,490,24,N  ,N  ,N  ,,,,0,0,0,2000,,,,1,R,1,,1,,0,1,6,0,0,29,1,,Y,3,4060,2012,,N,,,Z ,,,,0,,,,,0,,86.7,Y
8,G-21-H         ,1,1,1,70,0,15,39,0,BIJOU CREEK             ,,I 70 ML EBND      ,14.2 MI WEST OF RIVERBEND,99.99,,,,,39270600,103555400,2,3,1,1,1,1971,2,0,2900,1988,6,11.6,1,25,0,0,1,0,1,5,0,0,0,A,1,5,1,4,0,0,3,0,12.8,10.7,33.2,0,0,12.8,13.6,99.99,N,0,N,0,0,7,7,6,6,N,,42.3,,32.4,6,8,N,5,6,8,,,0,490,24,N  ,N  ,N  ,,,,0,0,0,2000,,,,1,L,1,,1,,0,1,6,0,0,29,1,,Y,5,4060,2012,,N,,,Z ,,,,0,,,,,0,,96.8,Y
8,G-21-H  MINOR  ,1,1,1,70,0,15,39,0,COUNTY ROAD             ,,I 70 ML           ,.02 MI E OF RIVERBEND    ,99.99,,,,,39184200,103493000,2,3,1,1,1,1958,4,1,5900,1988,4,23.2,2,0,0,1,1,1,1,5,N,0,0,A,1,1,1,19,0,0,1,0,23.1,4.9,4.9,0,0,0,0,99.99,H,4.13,H,0.3,0,N,N,N,N,6,,32.4,,32.4,6,N,3,5,N,8,,,0,490,24,N  ,N  ,N  ,,,,0,0,0,2000,,,,1,N,2,,1,,0,N,N,N,N,29,1,,N,N,8260,2012,,N,,,Z ,,,,0,,,,,N,*,78.4,Y
8,G-21-I         ,1,1,1,70,0,15,39,0,DRAW                    ,,I 70 ML EBND      ,11.2 MI E OF RD TO AGATE ,99.99,,,,,39195400,103501200,2,3,1,1,1,1958,2,0,2900,1988,4,13.4,1,25,0,0,1,0,1,5,0,0,0,A,1,5,1,4,0,0,3,0,11.5,9.1,28.7,0.6,0.6,11.6,12.8,99.99,N,0,N,0,0,6,6,5,7,N,,35.1,,27,5,6,N,5,6,8,,,0,490,24,N  ,N  ,N  ,,,,0,0,0,2000,,,,1,R,1,,1,,0,1,6,0,0,29,1,,Y,5,4060,2012,,N,,,Z ,,,,0,,,,,0,,76.6,Y
8,G-21-I  MINOR  ,1,1,1,70,0,15,39,0,FRONTAGE ROAD           ,,I 70 ML           ,1.9 MI E OF RIVERBEND    ,99.99,,,,,39170000,103462400,2,3,1,1,1,1958,4,1,5900,1988,4,23.2,2,0,0,1,1,1,1,5,N,0,0,A,1,1,1,19,0,0,1,0,11.5,4.9,4.9,0,0,0,0,99.99,H,4.26,H,0.3,0,N,N,N,N,6,,32.4,,32.4,6,N,3,5,N,6,,,0,490,24,N  ,N  ,N  ,,,,0,0,0,2000,,,,0,N,2,,1,,1972,N,N,N,N,29,1,,N,N,8260,2012,,N,,,Z ,,,,0,,,,,N,*,80.4,Y
8,G-21-J         ,1,1,1,70,0,15,39,0,DRAW                    ,,I 70 ML           ,6.0 MI E ARAPAHOE-ELBERT ,99.99,,,,,39294200,103574800,2,3,1,1,1,1958,6,0,5850,1988,6,31.7,2,15,0,0,0,0,0,5,0,0,0,A,1,5,1,19,0,0,2,0,99.9,3,7.3,0,0,0,0,99.99,N,0,N,0,0,N,N,N,8,6,,32.4,,32.4,6,N,N,5,6,8,,,7.3,490,24,N  ,N  ,N  ,,,,0,0,0,2000,,,,1,N,2,,1,,1968,N,N,N,N,29,1,,Y,6,8190,2012,,N,,,Z ,,,,0,,,,,0,*,79.5,Y
8,G-21-K         ,1,1,1,70,0,15,39,0,DRAW                    ,,I 70 ML WBND      ,3.6 MI. W. OF RIVERBEND  ,99.99,,,,,39195400,103501200,2,3,1,1,1,1972,2,0,2900,1988,6,11.6,1,25,0,0,1,0,1,5,0,0,0,A,1,5,1,4,0,0,3,0,12.8,9.4,28.7,0,0,12.8,13.6,99.99,N,0,N,0,0,7,7,7,6,N,,41.4,,31.5,7,8,N,5,6,8,,,0,490,24,N  ,N  ,N  ,,,,0,0,0,2000,,,,1,L,1,,1,,0,1,6,2,0,29,1,,Y,5,4060,2012,,N,,,Z ,,,,0,,,,,0,,96.5,Y
8,G-21-N         ,1,1,1,70,0,15,39,0,DRAW                    ,,I 70 ML EBND      ,1.0 MI E OF RIVERBEND    ,99.99,,,,,39170600,103464200,2,3,1,1,1,1958,2,0,2950,1988,6,13.4,1,0,0,0,0,0,1,5,0,0,0,A,1,5,1,4,0,0,2,0,11.5,11.6,25.3,0.6,0.6,11.6,12.8,99.99,N,0,N,0,0,6,6,7,7,N,,31.5,,24.3,6,6,N,5,6,8,,,0,490,24,N  ,N  ,N  ,,,,0,0,0,2000,,,,1,R,1,,1,,0,1,6,0,0,29,1,,Y,5,4130,2012,,N,,,Z ,,,,0,,,,,0,,83.2,Y
8,G-21-O         ,1,1,1,70,0,15,39,0,DRAW                    ,,I 70 ML WBND      ,2.6 MI W ELBERT-LINCOLN C,99.99,,,,,39170600,103464200,2,3,1,1,1,1972,2,0,2950,1988,6,11.6,1,0,0,0,1,0,1,5,0,0,0,A,1,5,5,2,0,0,1,0,12.8,26.8,27.4,0,0,12.8,13.6,99.99,N,0,N,0,0,7,8,7,6,N,,34.2,,11.7,3,8,N,5,6,8,35,1,34.7,490,24,N  ,N  ,N  ,,,,218,21,327,,,,,1,L,1,,1,,0,1,6,0,0,29,1,,Y,8,4130,2012,,N,,,G ,,,,0,,,,,2,,62,Y
8,G-21-Q         ,1,3,4,70,0,15,39,0,BIJOU CREEK             ,,I 70 AGATE SPUR   ,0.1 MI E OF JCT S.H. 40  ,99.99,,,,,39274200,103562400,26,3,1,1,8,1958,2,0,330,1988,5,8.5,0,0,0,0,0,0,0,5,0,0,0,A,1,5,1,19,0,0,3,0,8.5,3.7,10.1,0,0,0,0,99.99,N,0,N,0,0,N,N,N,8,7,,32.4,,32.4,7,N,N,5,6,7,,,0,490,24,N  ,N  ,N  ,,,,0,0,0,2000,,,,0,R,2,,,,0,N,N,N,N,13,0,,Y,6,396,2012,,N,,,Z ,,,,0,,,,,0,*,96.6,Y
8,G-21-R         ,1,1,1,70,0,15,39,0,DRAW                    ,,I 70 ML EBND      ,7.3 MI E ARAPAHOE-ELBERT ,99.99,,,,,39281200,103563000,2,3,1,1,1,1958,2,0,2925,1988,6,13.4,1,25,0,0,0,0,1,5,0,0,0,A,1,5,1,4,0,0,3,0,11.5,12.2,37.8,0.6,0.6,11.6,12.8,99.99,N,0,N,0,0,6,6,6,8,N,,35.1,,27,6,6,N,5,6,8,,,0,490,24,N  ,N  ,N  ,,,,0,0,0,2000,,,,1,R,1,,1,,0,1,6,0,0,29,1,,Y,3,4095,2012,,N,,,Z ,,,,0,,,,,0,,86.7,Y
8,G-21-T         ,1,3,1,86,0,15,39,0,I 70 ML                 ,,SH 86 ML          ,36.3 MI E. OF KIOWA      ,99.99,,,,,39173000,103474200,11,3,1,1,7,1972,2,4,270,1988,6,8.5,0,0,0,0,0,0,0,5,N,0,0,A,6,1,4,2,0,0,2,0,9.7,32.9,67.1,0,0,9.8,10.5,99.99,H,5.35,H,7.6,7.9,6,7,6,N,N,,41.4,,21.6,6,7,7,5,N,7,,,0,1091,24,N  ,N  ,N  ,,,,0,0,0,2000,,,,0,N,2,,,,0,1,6,2,0,20,0,,Y,N,486,2012,,N,,,Z ,,,,0,,,,,0,,85.3,Y
8,G-21-Y         ,1,3,4,70,0,15,39,0,I 70 ML                 ,,I 70 BUSINESS SPUR,7.9 MI E ARAPAHOE-ELBERT ,99.99,,,,,39274200,103561200,26,3,1,1,8,1958,2,4,330,1988,4,8.5,0,18,0,0,0,0,0,5,N,0,0,A,6,1,2,4,0,0,4,0,7.3,21,70.1,0.6,0.6,7.3,8.5,99.99,H,5.15,H,3,8.8,6,6,7,N,N,,32.4,,25.2,6,5,4,5,N,6,,,0,490,24,N  ,N  ,N  ,,,,0,0,0,2000,,,,0,N,2,,,,0,1,1,0,0,13,0,,Y,N,396,2012,,N,,,Z ,,,,0,,,,,0,,72.2,Y
8,G-22-106       ,1,4,1,0,0,68,59,0,LENA GULCH              ,,COLE BLVD.        ,IN DENVER WEST           ,99.99,,,,,39442400,105091200,2,3,2,2,9,1975,4,0,2324,1991,5,24.1,2,2,0,0,0,0,0,5,0,0,0,A,5,5,5,4,0,0,1,0,24,7,7.9,2,2,24.1,29,99.99,N,0,N,0,0,7,7,7,8,N,,36,,28.8,7,9,N,5,8,8,,,0,691,24,N  ,N  ,N  ,,,,0,0,0,2000,,,,0,N,2,,,,0,1,1,0,0,4,0,,Y,6,2790,2012,,N,,,Z ,,,,0,,,,,0,,94.6,Y
8,G-22-A         ,1,3,1,71,0,15,73,44980,BIG SANDY CREEK         ,,SH 71 ML          ,28.3 MI N OF JCT SH 94   ,99.99,,,,,39153600,103415400,16,3,1,1,6,1922,2,0,2550,1988,2,12.2,0,0,0,0,0,1,1,5,0,0,0,A,1,5,1,2,0,0,2,0,12.1,16.2,32,0,1.5,12.2,14.6,99.99,N,0,N,0,0,6,6,6,7,N,,27.9,,13.5,4,6,N,5,7,6,31,1,0,291,24,N  ,N  ,N  ,,,,0,0,0,2000,,,,0,N,2,,,,1976,1,6,0,0,11,1,,Y,3,3315,2012,,N,,,Z ,,,,0,,,,,0,,67.4,Y
8,G-22-AT        ,1,1,1,70,0,15,73,0,DRAW                    ,,I 70 ML           ,2.0 MI E OF JCT S.H. 71  ,99.99,,,,,39154800,103351200,19,3,1,1,1,1955,6,0,5650,1988,4,30.5,2,0,0,0,0,0,0,5,0,0,0,A,1,5,1,19,0,0,2,0,11.5,3,7,0,0,0,0,99.99,N,0,N,0,0,N,N,N,8,6,,32.4,,32.4,6,N,N,5,6,8,,,7,1290,24,N  ,N  ,N  ,,,,0,0,0,2000,,,,1,N,2,,1,,1975,N,N,N,N,22,1,,Y,6,7910,2012,,N,,,Z ,,,,0,,,,,0,*,73.8,Y
8,G-22-AX        ,1,4,0,70,0,15,73,0,I 70 ML                 ,,COUNTY ROAD       ,6.5 MI E OF JCT US 24    ,99.99,,,,,39160000,103325400,11,3,1,1,9,1975,2,4,12,1988,6,10.4,0,10,0,0,0,1,1,5,N,0,0,A,1,1,2,2,0,0,2,0,10.3,44.5,88.4,0.4,0.4,10.4,11.1,99.99,H,5.08,H,5.9,14.6,6,8,7,N,N,,38.7,,31.5,7,9,6,5,N,6,,,0,1290,24,N  ,N  ,N  ,,,,0,0,0,2000,,,,0,N,2,,,,0,1,6,0,0,0,0,,Y,N,17,2012,,N,,,Z ,,,,0,,,,,0,,98.7,Y
8,G-22-AZ        ,1,3,1,71,0,15,73,0,DRAW                    ,,SH 71 ML          ,16.4 MI S OF JCT SH24    ,99.99,,,,,39273600,103353000,6,3,1,1,6,1978,2,0,500,1988,6,9.1,0,20,0,1,1,1,1,5,0,0,0,A,1,5,1,19,0,0,3,0,9.1,4.3,12.8,0,0,0,0,99.99,N,0,N,0,0,N,N,N,8,7,,32.4,,32.4,7,N,N,5,6,7,,,0,391,24,N  ,N  ,N  ,,,,0,0,0,2000,,,,0,N,2,,,,0,N,N,N,N,27,1,,Y,6,600,2012,,N,,,Z ,,,,0,,,,,0,*,99.9,Y
8,G-22-BA        ,1,2,1,24,0,15,73,0,I 70 ML                 ,,US 24 ML          ,0.5 MI N OF JCT US 40    ,99.99,,,,,39162400,103422400,6,3,1,1,2,1975,2,4,5650,1988,6,11.6,0,0,0,1,1,1,1,5,N,0,0,A,6,1,2,5,0,0,2,0,12.8,32.9,66.8,0.4,0.4,12.8,13.6,99.99,H,4.85,H,5.8,8.5,6,6,6,N,N,,48.6,,37.8,6,5,5,5,N,8,,,0,1290,24,N  ,N  ,N  ,,,,0,0,0,2000,,,,2,N,2,,,,0,1,6,0,0,11,0,,Y,N,8475,2012,,N,,,Z ,,,,0,,,,,0,,94.3,Y
8,G-22-BB        ,1,3,1,71,0,15,73,0,I 70 ML                 ,,SH 71 ML          ,0.5 MI N OF JCT US 24    ,99.99,,,,,39161200,103403600,2,3,1,1,6,1975,2,4,1350,1988,6,10.4,0,38,0,1,1,1,1,5,N,0,0,A,1,1,4,2,0,0,2,0,11.5,45.1,91.7,0.4,0.4,11.6,12.3,99.99,H,5.1,H,7.6,8.7,7,7,7,N,N,,42.3,,27.9,7,6,7,5,N,7,,,0,391,24,N  ,N  ,N  ,,,,0,0,0,2000,,,,0,N,2,,,,0,1,6,2,0,15,1,,Y,N,1890,2012,,N,,,Z ,,,,0,,,,,0,,96.8,Y
8,G-22-BC        ,1,1,1,70,0,15,73,0,US 24 ML                ,,I 70 ML WBND      ,1.4 MI W OF JCT US 40    ,99.99,,,,,39155400,103400600,0,3,1,1,1,1975,2,4,3050,1988,6,12.5,1,27,0,1,1,1,1,5,N,0,0,A,6,1,4,2,0,0,2,0,12.8,36.3,74.4,0,0,12.8,13.6,99.99,H,5.56,H,5.5,2.7,6,7,7,N,N,,42.3,,32.4,7,8,9,5,N,7,,,0,490,24,N  ,N  ,N  ,,,,0,0,0,2000,,,,1,L,1,,1,,0,1,6,0,0,29,1,,Y,N,4270,2012,,N,,,Z ,,,,0,,,,,0,,98,Y
8,G-22-BD        ,1,1,1,70,0,15,73,0,CRIP RR                 ,,I 70 ML EBND      ,0.7 MI E OF JCT SH 71    ,99.99,,,,,39155400,103394800,2,3,1,1,1,1975,2,0,3050,1988,6,11.6,1,40,0,1,1,1,1,5,N,0,0,A,1,2,4,2,0,0,3,0,12.8,20.1,54.3,0.4,0.4,12.8,13.6,99.99,R,7.77,R,5.9,0,6,8,7,N,N,,42.3,,32.4,7,8,7,5,N,6,,,0,1290,24,N  ,N  ,N  ,,,,0,0,0,2000,,,,1,R,1,,1,,0,1,6,0,0,29,1,,Y,N,4270,2012,,N,,,Z ,,,,0,,,,,0,,97.8,Y
8,G-22-BE        ,1,1,1,70,0,15,73,0,CRIP RR                 ,,I 70 ML WBND      ,1.1 MI W OF JCT US 40    ,99.99,,,,,39155400,103394800,2,3,1,1,1,1975,2,0,3050,1988,6,11.6,1,40,0,1,1,1,1,5,N,0,0,A,1,2,4,2,0,0,3,0,12.8,17.7,48.5,0.3,0.3,12.8,13.6,99.99,R,7.79,R,6,0,7,8,7,N,N,,42.3,,32.4,7,8,7,5,N,7,,,0,1290,24,N  ,N  ,N  ,,,,0,0,0,2000,,,,1,L,1,,1,,0,1,6,0,0,29,1,,Y,N,4270,2012,,N,,,Z ,,,,0,,,,,0,,97.8,Y
8,G-22-BF        ,1,1,7,70,0,15,73,0,CRIP RR               R ,,I 70 SE RAMP      ,0.8 MI E OF JCT SH 71    ,99.99,,,,,39155400,103394800,2,3,1,1,1,1975,1,0,250,1988,6,8.8,1,27,0,1,1,1,1,5,N,0,0,A,1,2,4,2,0,0,3,0,8.8,14.3,39.3,0.5,0.5,8.8,9.6,99.99,R,7.33,R,5.2,0,7,8,7,N,N,,37.8,,32.4,7,9,6,5,N,7,,,0,1290,24,N  ,N  ,N  ,,,,0,0,0,2000,,,,0,L,1,,1,,0,1,6,0,0,29,1,,Y,N,350,2012,,N,,,Z ,,,,0,,,,,0,,100,Y
