STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,HPCP,Measurement Flag,Quality Flag
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,19990927 11:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,19990927 12:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,19990927 13:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,19991001 01:00,0.00,g, 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,19991016 12:00,0.40, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,19991018 09:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,19991101 01:00,0.00,g, 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,19991101 07:00,999.99,[, 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,19991101 09:00,999.99,], 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,19991107 14:00,999.99,{, 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,19991108 14:00,999.99,}, 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,19991121 21:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,19991122 00:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,19991122 04:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,19991122 06:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,19991201 01:00,0.00,g, 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,19991203 07:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,19991203 08:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,19991203 09:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,19991203 11:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,19991203 13:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,19991203 15:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,19991203 21:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,19991204 03:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,19991224 13:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,19991228 14:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000101 01:00,0.00,g, 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000126 20:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000127 07:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000128 03:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000131 09:00,999.99,[, 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000201 00:00,999.99,], 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000201 01:00,0.00,g, 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000217 17:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000217 18:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000217 20:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000218 01:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000222 20:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000223 00:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000229 18:00,999.99,[, 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000301 00:00,999.99,], 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000301 01:00,0.00,g, 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000302 15:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000307 14:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000307 16:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000307 22:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000315 12:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000315 14:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000315 17:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000315 18:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000315 19:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000316 09:00,0.20, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000317 19:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000320 15:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000320 19:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000320 23:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000321 09:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000329 00:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000330 12:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000330 15:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000330 18:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000331 00:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000331 04:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000331 06:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000331 08:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000331 10:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000331 11:00,999.99,[, 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000401 00:00,999.99,], 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000401 01:00,999.99,{, 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000501 00:00,999.99,}, 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000501 01:00,999.99,{, 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000501 07:00,999.99,}, 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000501 10:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000508 12:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000508 13:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000508 15:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000508 18:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000517 05:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000517 08:00,0.20, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000517 09:00,0.20, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000517 10:00,0.40, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000517 12:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000517 19:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000517 21:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000518 00:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000520 06:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000521 01:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000524 02:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000524 14:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000525 04:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000525 05:00,0.80, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000601 01:00,0.00,g, 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000602 05:00,999.99,{, 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000602 14:00,999.99,}, 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000602 17:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000617 02:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000617 07:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000622 15:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000625 17:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000626 12:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000626 17:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000629 11:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000630 14:00,999.99,[, 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000701 00:00,999.99,], 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000701 01:00,0.00,g, 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000712 16:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000712 17:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000713 10:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000714 19:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000716 23:00,0.60, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000717 00:00,0.40, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000717 01:00,0.20, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000717 10:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000717 16:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000731 15:00,999.99,[, 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000801 00:00,999.99,], 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000801 01:00,0.00,g, 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000805 15:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000815 18:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000816 18:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000817 16:00,0.20, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000817 17:00,0.70, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000817 18:00,0.20, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000817 19:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000818 00:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000823 13:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000825 11:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000826 10:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000828 17:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000829 01:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000829 02:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000829 11:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000831 14:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000831 18:00,0.20, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000901 01:00,0.00,g, 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000901 11:00,999.99,{, 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000901 12:00,999.99,}, 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000919 23:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000920 00:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000920 02:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000920 03:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000920 06:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20000921 19:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20001001 01:00,0.00,g, 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20001006 11:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20001010 12:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20001022 13:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20001022 17:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20001023 11:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20001101 01:00,0.00,g, 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20001101 12:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20001101 13:00,999.99,{, 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20001102 12:00,999.99,}, 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20001102 13:00,999.99,[, 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20001103 13:00,999.99,], 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20001103 14:00,999.99,{, 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20001201 00:00,999.99,}, 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20001201 01:00,999.99,{, 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010101 00:00,999.99,}, 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010101 01:00,0.00,g, 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010116 05:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010116 11:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010127 18:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010128 17:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010128 23:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010129 04:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010129 09:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010201 01:00,0.00,g, 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010208 05:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010208 14:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010208 22:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010213 22:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010214 07:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010224 11:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010227 07:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010301 01:00,0.00,g, 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010301 11:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010310 12:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010310 14:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010310 17:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010310 23:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010311 11:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010311 13:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010318 11:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010326 02:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010327 12:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010329 20:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010331 12:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010401 01:00,0.00,g, 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010406 15:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010410 20:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010410 22:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010410 23:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010411 01:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010411 05:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010411 06:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010411 12:00,0.40, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010422 03:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010422 10:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010422 13:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010422 16:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010423 13:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010501 01:00,0.00,g, 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010502 15:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010503 05:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010503 15:00,0.20, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010504 00:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010504 09:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010504 11:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010504 13:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010504 16:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010504 18:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010504 19:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010504 20:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010505 00:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010505 01:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010505 02:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010505 04:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010505 05:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010505 07:00,0.20, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010505 09:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010505 10:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010505 11:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010505 12:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010505 13:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010505 15:00,0.20, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010505 16:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010505 17:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010512 13:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010514 21:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010517 14:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010517 22:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010519 02:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010520 13:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010520 20:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010520 21:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010521 09:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010527 16:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010529 04:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010601 01:00,0.00,g, 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010608 10:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010613 13:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010613 15:00,0.20, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010613 16:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010613 17:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010613 18:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010613 19:00,0.20, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010616 12:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010701 01:00,0.00,g, 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010706 20:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010708 18:00,1.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010708 20:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010711 19:00,0.20, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010711 20:00,0.20, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010711 21:00,0.10, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010713 16:00,2.20, , 
COOP:051547,CHERRY CREEK DAM CO US,1721.2,39.62611,-104.83194,20010713 17:00,0.10, , 
