STATE_CODE_001,STRUCTURE_NUMBER_008,RECORD_TYPE_005A,ROUTE_PREFIX_005B,SERVICE_LEVEL_005C,ROUTE_NUMBER_005D,DIRECTION_005E,HIGHWAY_DISTRICT_002,COUNTY_CODE_003,PLACE_CODE_004,FEATURES_DESC_006A,CRITICAL_FACILITY_006B,FACILITY_CARRIED_007,LOCATION_009,MIN_VERT_CLR_010,KILOPOINT_011,BASE_HWY_NETWORK_012,LRS_INV_ROUTE_013A,SUBROUTE_NO_013B,LAT_016,LONG_017,DETOUR_KILOS_019,TOLL_020,MAINTENANCE_021,OWNER_022,FUNCTIONAL_CLASS_026,YEAR_BUILT_027,TRAFFIC_LANES_ON_028A,TRAFFIC_LANES_UND_028B,ADT_029,YEAR_ADT_030,DESIGN_LOAD_031,APPR_WIDTH_MT_032,MEDIAN_CODE_033,DEGREES_SKEW_034,STRUCTURE_FLARED_035,RAILINGS_036A,TRANSITIONS_036B,APPR_RAIL_036C,APPR_RAIL_END_036D,HISTORY_037,NAVIGATION_038,NAV_VERT_CLR_MT_039,NAV_HORR_CLR_MT_040,OPEN_CLOSED_POSTED_041,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,APPR_KIND_044A,APPR_TYPE_044B,MAIN_UNIT_SPANS_045,APPR_SPANS_046,HORR_CLR_MT_047,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,LEFT_CURB_MT_050A,RIGHT_CURB_MT_050B,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,VERT_CLR_OVER_MT_053,VERT_CLR_UND_REF_054A,VERT_CLR_UND_054B,LAT_UND_REF_055A,LAT_UND_MT_055B,LEFT_LAT_UND_MT_056,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,OPR_RATING_METH_063,OPERATING_RATING_064,INV_RATING_METH_065,INVENTORY_RATING_066,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071,APPR_ROAD_EVAL_072,WORK_PROPOSED_075A,WORK_DONE_BY_075B,IMP_LEN_MT_076,DATE_OF_INSPECT_090,INSPECT_FREQ_MONTHS_091,FRACTURE_092A,UNDWATER_LOOK_SEE_092B,SPEC_INSPECT_092C,FRACTURE_LAST_DATE_093A,UNDWATER_LAST_DATE_093B,SPEC_LAST_DATE_093C,BRIDGE_IMP_COST_094,ROADWAY_IMP_COST_095,TOTAL_IMP_COST_096,YEAR_OF_IMP_097,OTHER_STATE_CODE_098A,OTHER_STATE_PCNT_098B,OTHR_STATE_STRUC_NO_099,STRAHNET_HIGHWAY_100,PARALLEL_STRUCTURE_101,TRAFFIC_DIRECTION_102,TEMP_STRUCTURE_103,HIGHWAY_SYSTEM_104,FEDERAL_LANDS_105,YEAR_RECONSTRUCTED_106,DECK_STRUCTURE_TYPE_107,SURFACE_TYPE_108A,MEMBRANE_TYPE_108B,DECK_PROTECTION_108C,PERCENT_ADT_TRUCK_109,NATIONAL_NETWORK_110,PIER_PROTECTION_111,BRIDGE_LEN_IND_112,SCOUR_CRITICAL_113,FUTURE_ADT_114,YEAR_OF_FUTURE_ADT_115,MIN_NAV_CLR_MT_116,FED_AGENCY,SUBMITTED_BY,BRIDGE_CONDITION,LOWEST_RATING,DECK_AREA
8,CENT 33-0.8    ,1,5,1,0,0,15,5,12815,'WILLOW CREEK',,'QUEBEC STREET','.2 MILE S OF DRY CREEK',99.99,0,1,QUEBECST-0,0,39343516,104541504,2,3,4,4,14,1968,4,0,19654,2013,0,16.2,0,31,0,0,0,0,0,5,0,0,0,A,5,5,1,19,0,0,2,0,15.9,4.9,10.3,2.6,2.6,15.9,22.1,99.99,N,0,N,0,0,N,N,N,7,6,0,36.3,0,32.7,6,4,N,5,8,8,,,0,1017,24,N  ,N  ,N  ,,,,0,0,0,2015,,0,               ,0,N,2,,0,0,1974,N,N,N,N,5,0,,Y,5,28891,2033,0,N,8,F,6,227.63
8,CENT 34-12.8   ,1,5,1,0,0,15,5,12815,'TRIB TO CHERRY CREEK',,'E. FREMONT DR','.2 MI E OF JORDAN RD',99.99,0,0,0,0,39351191,104483910,2,3,4,4,19,1985,2,0,1233,2013,5,13.4,0,17,0,0,0,0,0,5,0,0,0,A,5,5,1,19,0,0,3,0,13.6,3.8,10,0,0,0,17.5,30.45,N,0,N,0,0,N,N,N,8,7,1,99.9,1,99.9,7,N,N,5,8,8,,,0,1017,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,N,N,N,N,2,0,,Y,8,1812,2033,0,N,8,G,7,175
8,CENT 34-12.9   ,1,5,1,0,0,15,5,12815,'TRIB TO CHERRY CREEK',,'FRASER STREET','.1 MI S OF FREMONT',99.99,0,0,0,0,39350339,104484361,2,3,4,4,19,1985,2,0,705,2013,5,13.1,0,0,0,0,0,0,0,5,0,0,0,A,5,5,1,19,0,0,3,0,13.1,3.7,9.6,1.4,1.7,0,18.1,99.99,N,0,N,0,0,N,N,N,7,7,1,99.9,1,99.9,7,N,N,5,8,8,,,0,1017,24,N  ,N  ,N  ,,,,0,0,0,,,0,               ,0,N,2,,0,0,0,N,N,N,N,1,0,,Y,8,1036,2033,0,N,8,G,7,173.76
8,CENT 34-16.1   ,1,5,1,0,0,15,5,12815,'TOLLGATE CREEK',,'CHENANGO DR','1 BLOCK E OF HIMALAYA DR',99.99,0,0,0,0,39373539,104450736,5,3,4,4,19,1994,5,0,10204,2013,5,20.7,0,0,0,1,1,1,1,5,0,0,0,A,5,5,1,19,0,0,2,0,20.8,3,6.3,1.7,1.7,0,34.1,99.99,N,0,N,0,0,N,N,N,6,6,1,81.6,1,71.4,6,N,N,5,7,8,,,0,1017,24,N  ,N  ,N  ,,,,0,0,0,2017,,0,               ,0,N,2,,0,0,0,N,N,N,N,2,0,,Y,8,15000,2033,0,N,8,F,6,214.83
8,CENT 38-4.2    ,1,5,1,0,0,15,5,12815,'BIG DRY CREEK',,'ORCHARD ROAD','.7 MI E OF BROADWAY',99.99,0,0,0,0,39363439,104582962,5,3,4,4,16,1967,3,0,8738,2013,5,16.2,0,36,0,0,0,0,0,5,0,0,0,A,5,5,5,4,0,0,1,0,16.2,11.6,12.3,1.1,1.1,16.2,18.6,99.99,N,0,N,0,0,6,6,6,6,N,1,36.3,1,32.7,6,7,N,5,8,8,35,1,12.3,1017,24,N  ,N  ,N  ,,,,0,0,0,2017,,0,               ,0,N,2,,0,0,0,1,6,0,0,3,0,,Y,8,13072,2033,0,N,8,F,6,228.78
8,CENT 38-4.7    ,1,5,1,0,0,15,5,12815,'HIGHLINE CANAL',,'ORCHARD RD','.3 MI WEST OF UNIV BLVD',99.99,0,0,0,0,39363458,104575932,5,3,4,4,16,1965,2,0,8214,2013,0,14.3,0,0,0,0,0,0,0,5,0,0,0,R,5,5,5,4,0,0,1,0,15.8,10.4,10.9,1.3,1.3,15.8,18.4,99.99,N,0,N,0,0,5,4,6,8,N,0,32.7,0,24.5,4,9,N,5,8,8,,,0,1017,24,N  ,N  ,N  ,,,,0,0,0,2017,,0,               ,0,N,2,,0,0,0,9,6,0,0,6,0,,Y,8,12074,2033,0,N,8,P,4,200.56
8,CENT 38.8-10.9 ,1,5,1,0,0,15,5,12815,'COTTONWOOD CREEK',,'CALEY AVENUE','.1 MI W OF LIMA STREET',99.99,0,0,0,0,39360507,104512111,2,3,4,4,19,1986,4,0,274,2013,5,15.2,0,0,0,1,1,0,0,5,0,0,0,A,5,5,1,19,0,0,3,0,15.4,4.9,13.3,1.4,0.5,15.4,28,99.99,N,0,N,0,0,N,N,N,5,6,0,99.9,0,99.9,6,4,N,5,7,8,,,0,1017,24,N  ,N  ,N  ,,,,0,0,0,2015,,0,               ,0,N,2,,0,0,0,N,N,N,N,2,0,,Y,8,402,2033,0,N,8,F,6,372.4
8,CENT 40-47.0   ,1,5,1,0,0,15,5,12815,'LONE TREE CREEK',,'CALEY AVENUE','.1 MI EAST OF TROY',99.99,0,0,0,0,39360454,104501569,2,3,4,4,19,1999,4,0,2570,2013,0,19.5,0,0,0,0,0,0,0,5,0,0,0,A,5,5,1,19,0,0,2,0,19.5,3,6.3,2.1,0,0,36.3,99.99,N,0,N,0,0,N,N,N,6,6,0,99.9,0,99.9,6,N,N,5,8,8,,,0,1017,24,N  ,N  ,N  ,,,,0,0,0,,,0,               ,0,N,2,,0,0,0,N,N,N,N,1,0,,Y,5,3778,2033,0,N,8,F,6,228.69
8,CENT 40.5-28.9 ,1,5,1,0,0,15,5,12815,'LITTLE DRY CREEK',,'FOREST WAY','JUST WEST OF HOLLY STREET',99.99,0,0,0,0,39355570,104552425,2,3,4,4,19,1983,2,0,1649,2013,5,13.6,0,17,0,0,0,0,0,5,0,0,0,A,5,5,3,19,0,0,2,0,13.4,2.9,6.5,2.6,2,0,23.4,99.99,N,0,N,0,0,N,N,N,5,5,0,36.3,0,32.7,5,N,N,5,8,8,,,0,1017,24,N  ,N  ,N  ,,,,0,0,0,2017,,0,               ,0,N,2,,0,0,0,N,N,N,N,1,0,,Y,8,2424,2033,0,N,8,F,5,152.1
8,CENT 40.9-10.7 ,1,5,1,0,0,15,5,12815,'COTTONWOOD CREEK',,'PEAKVIEW AVENUE','.1 MI W OF LIMA ST',99.99,0,0,0,0,39355049,104513063,2,3,4,4,19,1984,4,0,4583,2013,5,20.1,0,0,0,1,0,0,0,5,0,0,0,A,5,5,5,4,0,0,2,0,20.1,17.1,36.1,1.5,0,20.1,22.6,99.99,N,0,N,0,0,7,7,7,8,N,1,81.1,1,48.6,7,7,N,5,8,8,,,0,1017,24,N  ,N  ,N  ,,,,0,0,0,,,0,               ,0,N,2,,0,0,0,1,6,2,8,2,0,,Y,8,6737,2033,0,N,8,G,7,815.86
8,CENT 42-2.0    ,1,5,1,0,0,15,5,12815,'LITTLE DRY CREEK',,'ARAPAHOE ROAD','JUST EAST OF HOLLY STREET',99.99,0,0,0,0,39354150,104551860,2,3,4,4,14,1988,5,0,32922,2013,5,21.6,3,0,0,0,0,0,0,5,0,0,0,A,5,5,1,19,0,0,3,0,21.7,1.7,6.7,1.5,1.5,0,44.4,99.99,N,0,N,0,0,N,N,N,7,7,0,36.3,0,32.7,7,N,N,5,8,8,,,0,1017,24,N  ,N  ,N  ,,,,0,0,0,,,0,               ,0,N,2,,0,0,0,N,N,N,N,4,0,,Y,8,48395,2033,0,N,8,G,7,297.48
8,CENT 42-5.1    ,1,5,1,0,0,15,5,12815,'BIG DRY CREEK',,'ARAPAHOE ROAD','0.1 MILE E OF UNIVERSITY',99.99,0,1,ARAPAHAV-0,0,39354213,104572896,3,3,4,4,14,1945,4,0,26173,2013,0,25.6,0,0,0,0,0,0,0,5,0,0,0,A,5,5,4,2,0,0,2,0,19.6,5.6,12.1,1.5,1.5,19.6,24,99.99,N,0,N,0,0,5,6,5,5,N,1,36.3,1,32.7,5,7,N,5,8,8,,,0,1017,24,N  ,N  ,N  ,,,,0,0,0,2017,,0,               ,0,N,2,,1,0,0,1,6,0,0,5,0,,Y,8,38475,2033,0,N,8,F,5,290.4
8,CENT 42.5-10.1 ,1,5,1,0,0,15,5,12815,'COTTONWOOD CREEK TRIB',,'BRIARWOOD AVENUE','.1 MI EAST OF HAVANA',99.99,0,0,0,0,39353528,104515406,2,3,4,4,19,1985,5,0,5086,2013,5,19.5,0,0,0,1,1,1,1,5,0,0,0,A,5,5,1,19,0,0,2,0,19.7,3,6.8,1.7,0,0,37.7,99.99,N,0,N,0,0,N,N,N,6,6,0,36.3,0,32.7,6,N,N,5,7,7,,,0,1017,24,N  ,N  ,N  ,,,,0,0,0,2017,,0,               ,0,N,2,,0,0,0,N,N,N,N,2,0,,Y,8,7477,2033,0,N,8,F,6,256.36
8,CENT 42.5-10.4 ,1,5,1,0,0,15,5,12815,'COTTONWOOD CREEK',,'BRIARWOOD AVE','250 FT W OF LIMA ST',99.99,0,0,0,0,39353418,104512986,2,3,4,4,19,1988,4,0,8260,2013,5,19.5,0,0,1,1,1,1,1,5,0,0,0,A,5,5,1,19,0,0,3,0,19.7,4.3,12.6,1.8,0,0,43.4,99.99,N,0,N,0,0,N,N,N,5,6,1,99.2,1,82.8,6,N,N,5,7,8,,,0,1017,24,N  ,N  ,N  ,,,,0,0,0,2017,,0,               ,0,N,2,,0,0,0,N,N,N,N,2,0,,Y,8,12142,2033,0,N,8,F,6,546.84
8,CENT 44-5.2    ,1,5,1,0,0,15,5,12815,'BIG DRY CREEK',,'EASTER AVENUE','.5 M EAST OF UNIVERSITY B',99.99,0,0,0,0,39351891,104572385,3,3,4,4,19,1971,2,0,2956,2013,0,13.4,0,45,0,0,0,0,0,5,0,0,0,A,5,5,1,19,0,0,2,0,13.4,6,12.5,1.5,1.4,13.4,18.6,99.99,N,0,N,0,0,N,N,N,8,7,0,36.3,0,32.7,7,7,N,5,8,8,,,0,1017,24,N  ,N  ,N  ,,,,0,0,0,2017,,0,               ,0,N,2,,0,0,0,N,N,N,N,2,0,,Y,8,4346,2033,0,N,8,G,7,232.5
8,CENT 46-13.6E  ,1,5,1,0,0,15,5,12815,'CHERRY CREEK',,'EB BRONCOS PARKWAY','.6 MI EAST OF JORDAN ROAD',99.99,0,0,0,0,39344310,104480631,2,3,4,4,16,2004,2,0,7836,2013,9,8.2,0,99,0,0,1,1,0,5,0,0,0,A,5,5,6,2,0,0,5,0,8.2,39.9,206.7,0,1.5,8.2,11,99.99,N,0,N,0,0,6,6,6,8,N,1,61.1,1,36.7,6,3,N,5,8,8,,,0,1017,24,N  ,N  ,N  ,,,,0,0,0,2017,,0,               ,0,R,1,,0,0,0,1,1,0,1,2,0,,Y,8,11520,2033,0,N,8,F,6,2273.7
8,CENT 46-13.6W  ,1,5,1,0,0,15,5,12815,'CHERRY CREEK',,'WB BRONCOS PARKWAY','.6 MI EAST OF JORDAN ROAD',99.99,0,0,0,0,39344373,104480641,2,3,4,4,16,2004,2,0,7827,2013,9,8.2,0,99,0,0,1,1,1,5,0,0,0,A,5,5,6,2,0,0,5,0,8.2,39.9,206.7,2.4,0,8.2,11.9,99.99,N,0,N,0,0,6,6,7,8,N,1,60.8,1,36.5,6,3,N,5,8,8,,,0,1017,24,N  ,N  ,N  ,,,,0,0,0,2017,,0,               ,0,L,1,,0,0,0,1,1,0,1,2,0,,Y,8,11506,2033,0,N,8,F,6,2459.73
8,CENT 46-5.2    ,1,5,1,0,0,15,5,12815,'TRIB TO BIG DRY CREEK',,'DRY CREEK ROAD','2 BLOCKS E OF UNIVERSITY',99.99,0,0,0,0,39344959,104572536,5,3,4,4,16,1995,5,0,16120,2013,5,20.5,0,15,0,1,1,1,1,5,0,0,0,A,5,5,1,19,0,0,2,0,24.9,3.2,6.9,1.7,1.7,0,61.4,99.99,N,0,N,0,0,N,N,N,6,6,1,81.6,1,54.4,6,N,N,5,7,8,,,0,1017,24,N  ,N  ,N  ,,,,0,0,0,2017,,0,               ,0,N,2,,1,0,0,N,N,N,N,6,0,,Y,8,23696,2033,0,N,8,F,6,423.66
8,CENT 46-5.6    ,1,5,1,0,0,15,5,12815,'BIG DRY CREEK',,'DRY CREEK ROAD','0.3 MI W OF COLORADO BLVD',99.99,0,0,0,0,39344981,104564944,2,3,4,4,16,1970,4,0,16449,2013,0,15.9,0,20,0,0,0,0,0,5,0,0,0,A,5,5,5,4,0,0,1,0,15.9,18.1,19.2,1.2,1.2,15.9,18.7,99.99,N,0,N,0,0,6,6,5,8,N,0,36.3,0,32.7,5,4,N,5,8,8,,,0,1017,24,N  ,N  ,N  ,,,,0,0,0,,,0,               ,0,N,2,,1,0,0,1,6,0,0,6,0,,Y,8,24180,2033,0,N,8,F,5,359.04
8,CENT 46-7.6    ,1,5,1,0,0,15,5,12815,'WILLOW CREEK',,'DRY CREEK RD','.1 MI E OF MONACO',99.99,0,0,0,0,39344966,104544399,2,3,4,4,16,1972,4,0,19090,2013,0,18,0,0,0,0,0,0,0,5,0,0,0,A,1,5,5,4,0,0,1,0,17.8,14.8,15.9,0,0,17.8,18.6,99.99,N,0,N,0,0,5,5,5,6,N,0,32.7,0,24.5,5,5,N,5,8,8,,,0,1017,24,N  ,N  ,N  ,,,,0,0,0,2017,,0,               ,0,N,2,,0,0,0,1,6,1,0,6,0,,Y,5,28063,2033,0,N,8,F,5,295.74
8,CENT 48-0.5    ,1,5,1,0,0,15,5,12815,'WILLOW CREEK',,'MINERAL AVENUE','.5 MILE E OF QUEBEC',99.99,0,0,0,0,39342567,104535718,2,3,4,4,19,1982,2,0,3489,2013,5,15.9,0,11,0,1,1,1,1,5,0,0,0,A,5,5,9,19,0,0,2,0,16,6.5,13.3,1.4,1.4,0,42,99.99,N,0,N,0,0,N,N,N,6,6,1,99.9,1,99.9,6,N,N,5,7,8,,,0,1017,24,N  ,N  ,N  ,,,,0,0,0,2017,,0,               ,0,N,2,,0,0,0,N,N,N,N,2,0,,Y,8,5129,2033,0,N,8,F,6,558.6
8,CENT 49.4-39.2 ,1,5,1,0,0,15,5,12815,'TRIB TO CHERRY CREEK',,'JORDAN ROAD','SOUTH OF MAPLEWOOD AVENUE',99.99,0,0,0,0,39361787,104494050,199,3,4,4,17,1999,3,0,86,2013,5,11.3,0,32,0,0,0,0,0,5,0,0,0,A,1,5,1,19,0,0,2,0,11.5,4.3,9.5,0,0,0,34.5,99.99,N,0,N,0,0,N,N,N,8,7,1,71,1,42.6,7,N,N,5,8,8,,,0,1017,24,N  ,N  ,N  ,,,,0,0,0,,,0,               ,0,N,2,,0,0,0,N,N,N,N,0,0,,Y,8,127,2033,0,N,8,G,7,327.75
8,CENT 49.5-2.1  ,1,5,1,0,0,15,5,12815,'TRIB TO CHERRY CREEK',,'JORDAN ROAD','.1 MI N OF ARAPAHOE RD',99.99,0,0,0,0,39354738,104492031,3,3,4,4,17,2004,2,0,2064,2013,5,8.8,0,44,0,1,1,1,1,5,0,0,0,A,5,5,1,19,0,0,3,0,8.6,4.2,14.2,1.2,0,9.8,10.8,99.99,N,0,N,0,0,N,N,N,7,6,1,68,1,40.8,6,4,N,5,8,8,,,0,1017,24,N  ,N  ,N  ,,,,0,0,0,2017,,0,               ,0,N,2,,0,0,0,N,N,N,N,2,0,,Y,8,3034,2033,0,N,8,F,6,153.36
8,CENT 55-0.1    ,1,5,1,0,0,15,5,12815,'PINEY CREEK',,'FRASER STREET','0.1 MI S OF ORCHARD ROAD',99.99,0,0,0,0,39362818,104484459,2,3,4,4,19,1998,2,0,1332,2013,9,11,0,15,0,1,0,0,0,5,0,0,0,A,5,5,5,4,0,0,3,0,11,16.8,53.1,0,1.7,11,13.6,99.99,N,0,N,0,0,6,7,7,6,N,1,64.4,1,40.2,7,6,N,5,8,8,,,0,1017,24,N  ,N  ,N  ,,,,0,0,0,2017,,0,               ,0,N,2,,0,0,0,1,1,0,1,2,0,,Y,5,1957,2033,0,N,8,F,6,722.16
8,CENT 57-3.0    ,1,5,1,0,0,15,5,12815,'PINEY CREEK',,'BUCKLEY ROAD','JUST S OF ORCHARD ROAD',99.99,0,0,0,0,39363474,104472958,3,3,4,4,17,2003,7,0,19812,2013,9,19.5,2,0,0,1,0,0,0,5,0,0,0,A,5,5,6,5,0,0,3,0,28.3,20.7,65.1,2,2,28.3,33.2,99.99,N,0,N,0,0,6,7,7,7,N,1,59.8,1,35.8,7,5,N,5,8,8,,,0,1017,24,N  ,N  ,N  ,,,,0,0,0,2017,,0,               ,0,N,2,,1,0,0,1,1,0,1,3,0,,Y,8,29123,2033,0,N,8,F,6,2161.32
8,CENT 63-2.1    ,1,5,1,0,0,15,5,12815,'PINEY CREEK',,'EAST CALEY DR','0.1 MI NE OF E. EUCLID DR',30.18,0,0,0,0,39354875,104452674,2,3,4,4,17,2012,2,0,100,2012,5,7.3,0,0,0,1,0,0,0,5,0,0,0,A,1,5,6,6,0,0,2,0,7.3,18.7,39.6,0,0,7.3,8.2,99.99,N,0,N,0,0,7,7,7,8,N,3,86.1,0,51.6,7,6,N,5,8,8,,,0,1017,24,N  ,N  ,N  ,,,,0,0,0,2017,,,               ,0,N,2,,0,0,0,1,6,1,1,0,0,,Y,8,150,2032,0,N,8,G,7,324.72
8,CENT 65-4.4    ,1,5,1,0,0,15,5,12815,'TOLLGATE CREEK',,'HIMALAYA ST','1 BLOCK N OF CHENANGO',99.99,0,0,0,0,39374134,104451477,5,3,4,4,19,1987,4,0,20926,2013,0,20.1,0,30,0,1,1,1,1,5,0,0,0,A,5,5,1,19,0,0,2,0,20.2,4.2,8.7,1.9,1.7,0,31.6,99.99,N,0,N,0,0,N,N,N,7,6,0,36.3,0,32.7,6,N,N,5,8,8,,,0,1017,24,N  ,N  ,N  ,,,,0,0,0,2017,,0,               ,0,N,2,,0,0,0,N,N,N,N,2,0,,Y,8,30761,2033,0,N,8,F,6,274.92
8,CENTER-1       ,1,5,1,0,0,57,109,12855,'FARMERS UNION CANAL',,'FULLENWIDER ST.','JUST N OF WASHINGTON ST',99.99,0,0,0,0,37450487,106065892,2,3,3,3,9,1976,2,0,2202,2018,0,10.4,0,20,0,0,0,0,0,5,0,0,0,A,1,5,3,2,0,0,1,0,9.5,14.6,15.3,0,0,9.5,9.7,99.99,N,0,N,0,0,6,7,7,7,N,1,61.8,1,37.1,7,4,N,5,8,5,,,0,119,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,6,6,0,0,2,0,,Y,8,3458,2038,0,N,8,F,6,148.41
8,CEPSWACO-000002,1,8,8,0,0,2,11,0,'ARKANSAS RIVER',,'COUNTY ROAD 24','18 MI W LAMAR CO.',99.99,0,0,,,38040144,102561236,3,3,70,70,9,1948,2,0,173,2014,4,7.3,0,0,0,1,0,0,N,4,0,0,0,P,1,0,1,3,0,0,16,0,6.6,20.6,357.8,1,1,6.5,6.5,99.99,N,0,N,0,0,5,4,5,N,N,1,16.4,1,9.8,3,4,N,0,N,6,38,1,310,518,12,N  ,N  ,N  ,,,,1039,104,1559,2018,,,               ,0,N,2,,0,0,0,1,1,0,0,3,0,,Y,N,180,2035,0,Y,70,P,4,2325.7
8,CEPSWACO-000003,1,8,8,0,0,2,71,0,'Abandoned Railroad',,'CO Rd 18.3','2 M SE JCT State Hwy 12',99.99,0,0,,,37075072,104315840,16,3,70,70,9,1973,2,0,200,2009,5,9.6,0,0,0,1,0,0,0,5,N,0,0,P,1,0,4,2,0,0,3,0,9.2,17.6,47.2,0,0,9.2,10.2,99.99,N,0,N,0,30.1,5,6,6,N,N,1,52.2,1,31.1,6,6,N,4,N,6,35,1,88.9,517,24,N  ,N  ,N  ,,,,87,20,107,2017,,,               ,0,N,2,,0,0,0,1,1,0,8,10,0,,Y,N,205,2033,0,Y,70,F,5,481.44
8,CHA102-00.03   ,1,4,1,0,0,57,15,0,'ARKANSAS RIVER',,'COUNTY ROAD 102','2.2 MI SE OF SALIDA',99.99,0,0,0,0,38303950,105581775,161,3,2,2,19,1984,2,0,163,2018,5,7.3,0,15,0,1,0,0,1,5,0,0,0,A,1,5,5,2,0,0,1,0,7.3,34.3,35.8,0,0,7.3,8.1,99.99,N,0,N,0,0,7,7,7,8,N,0,36.3,0,32.7,7,5,N,5,8,7,,,0,318,24,N  ,N  ,N  ,,,,0,0,0,,,0,               ,0,N,2,,0,0,0,1,1,0,0,2,0,,Y,8,218,2038,0,N,8,G,7,289.98
8,CHA105-00.20   ,1,4,1,0,0,57,15,0,'UNNAMED CREEK',,'COUNTY ROAD 105','1.9 MI SE OF SALIDA',99.99,0,0,0,0,38305143,105583319,2,3,2,2,19,1945,2,0,143,2018,0,7,0,0,0,0,0,0,0,2,0,0,0,A,1,5,1,4,0,0,1,0,5.7,6.1,7,0.2,0.2,5.7,6.6,99.99,N,0,N,0,0,6,6,6,6,N,0,36.3,0,32.7,6,3,N,5,7,8,,,0,318,24,N  ,N  ,N  ,,,,0,0,0,,,0,               ,0,N,2,,0,0,0,1,6,0,0,2,0,,Y,5,192,2038,0,N,8,F,6,46.2
8,CHA105-00.50   ,1,4,1,0,0,57,15,0,'SOUTH ARKANSAS RIVER',,'COUNTY ROAD 105','1.5 MI SE OF SALIDA',99.99,0,0,0,0,38311557,105584038,2,3,2,2,19,1945,2,0,216,2018,0,7.6,0,0,0,0,0,0,0,2,0,0,0,A,1,5,1,4,0,0,1,0,6,8.5,9.1,0.1,0.1,6,6.6,99.99,N,0,N,0,0,6,6,5,6,N,0,36.3,0,32.7,5,3,N,5,7,5,35,1,9.1,318,24,N  ,N  ,N  ,,,,127,13,140,2016,,0,               ,0,N,2,,0,0,0,1,6,0,0,2,0,,Y,5,289,2038,0,N,8,F,5,60.06
8,CHA107-00.51   ,1,4,1,0,0,57,15,0,'SOUTH ARKANSAS RIVER',,'COUNTY ROAD 107','1.1 MI S OF SALIDA',99.99,0,0,0,0,38312150,105594952,5,3,2,2,19,1985,2,0,1423,2018,5,7,0,0,0,1,0,0,0,5,0,0,0,A,1,5,5,1,0,0,1,0,7.8,9.4,10.4,0,0,7.8,8.5,99.99,N,0,N,0,0,7,7,7,7,N,1,53.3,1,33.1,7,4,N,5,7,8,,,0,318,24,N  ,N  ,N  ,,,,0,0,0,,,0,               ,0,N,2,,0,0,0,9,6,0,0,2,0,,Y,8,1907,2038,0,N,8,G,7,88.4
8,CHA109-00.55   ,1,4,1,0,0,57,15,0,'SOUTH ARKANSAS RIVER',,'COUNTY ROAD 109','1.3 MI SW OF SALIDA',99.99,0,0,0,0,38311529,106003096,161,3,2,2,19,1985,2,0,53,2018,5,6.4,0,0,0,1,0,0,0,5,0,0,0,A,1,5,5,1,0,0,1,0,6.6,9.4,10.8,0,0,6.6,7.3,99.99,N,0,N,0,0,6,6,7,7,N,1,54,1,33.4,6,5,N,5,7,8,,,0,318,24,N  ,N  ,N  ,,,,0,0,0,,,0,               ,0,N,2,,0,0,0,9,1,0,0,2,0,,Y,8,72,2038,0,N,8,F,6,78.84
8,CHA110-00.55A  ,1,4,1,0,0,57,15,0,'SOUTH ARKANSAS RIVER',,'COUNTY ROAD 110','1.3 MI SW OF SALIDA',99.99,0,0,0,0,38311941,106004179,3,3,2,2,19,1995,2,0,567,2018,0,6.7,0,23,0,0,0,0,0,5,0,0,0,A,1,5,3,2,0,0,1,0,8.5,10.5,11.5,0,0,8.5,8.7,99.99,N,0,N,0,0,6,7,7,7,N,1,44.1,1,26.4,6,5,N,5,7,8,,,0,318,24,N  ,N  ,N  ,,,,0,0,0,,,0,               ,0,N,2,,0,0,0,1,1,0,0,2,0,,Y,8,760,2038,0,N,8,F,6,100.05
8,CHA111-00.15A  ,1,4,1,0,0,57,15,0,'SOUTH ARKANSAS RIVER',,'COUNTY ROAD 111','1.9 MI SW OF SALIDA',99.99,0,0,0,0,38311774,106011767,3,3,2,2,19,1991,2,0,644,2018,5,8.2,0,25,0,1,0,0,0,5,0,0,0,A,1,5,3,2,0,0,1,0,8.5,11.6,12.9,0,0,8.5,9.3,99.99,N,0,N,0,0,7,7,7,7,N,1,73,1,43.8,7,5,N,5,7,8,,,0,318,24,N  ,N  ,N  ,,,,0,0,0,,,0,               ,0,N,2,,0,0,0,1,1,0,0,2,0,,Y,8,863,2038,0,N,8,G,7,119.97
